7.3722e+05,7.3722e+05,11.941,3.2644
7.3722e+05,7.3722e+05,9.9716,3.9519
7.3722e+05,7.3722e+05,10.431,4.5832
7.3722e+05,7.3722e+05,13.828,5.2929
7.3722e+05,7.3722e+05,12.154,6.3026
7.3722e+05,7.3722e+05,1.545,7.7895
7.3722e+05,7.3722e+05,9.6813,5.1184
7.3722e+05,7.3722e+05,12.418,4.0527
7.3722e+05,7.3722e+05,12.087,4.0473
7.3722e+05,7.3722e+05,23.832,4.5577
7.3722e+05,7.3722e+05,10.466,4.9176
7.3722e+05,7.3722e+05,7,5.742
7.3722e+05,7.3722e+05,8.0428,7.0078
7.3722e+05,7.3722e+05,-2.8224,8.6419
7.3722e+05,7.3722e+05,-3.5503,5.3129
7.3722e+05,7.3722e+05,1.8194,3.5609
7.3722e+05,7.3722e+05,5.6704,3.3966
7.3722e+05,7.3722e+05,-3.0455,4.0502
7.3722e+05,7.3722e+05,-4.1426,4.2927
7.3722e+05,7.3722e+05,1.8404,4.351
7.3722e+05,7.3722e+05,14.387,4.7075
7.3722e+05,7.3722e+05,7.2349,4.3931
7.3722e+05,7.3722e+05,-5.1025,3.2778
7.3722e+05,7.3722e+05,0.80911,2.0441
7.3722e+05,7.3722e+05,-0.90771,1.7035
7.3722e+05,7.3722e+05,-0.4127,1.4102
7.3722e+05,7.3722e+05,11.936,6.5036
7.3722e+05,7.3722e+05,13.37,5.6146
7.3722e+05,7.3722e+05,18.549,5.4253
7.3722e+05,7.3722e+05,21.407,5.2437
7.3722e+05,7.3722e+05,16.061,5.1416
7.3722e+05,7.3722e+05,18.574,5.3089
7.3722e+05,7.3722e+05,22.416,5.5068
7.3722e+05,7.3722e+05,17.108,5.6242
7.3722e+05,7.3722e+05,21.525,5.9729
7.3722e+05,7.3722e+05,12.621,6.3142
7.3722e+05,7.3722e+05,5.5453,7.2763
7.3722e+05,7.3722e+05,3.1229,4.5293
7.3722e+05,7.3722e+05,6.4213,4.0796
7.3722e+05,7.3722e+05,5.9499,4.0978
7.3722e+05,7.3722e+05,8.9581,4.4488
7.3722e+05,7.3722e+05,7.0539,5.0467
7.3722e+05,7.3722e+05,7.1831,5.7429
7.3722e+05,7.3722e+05,11.753,6.5683
7.3722e+05,7.3722e+05,16.003,8.1158
7.3722e+05,7.3722e+05,6.0973,2.2405
7.3722e+05,7.3722e+05,6.7905,2.3233
7.3722e+05,7.3722e+05,17.991,2.6355
7.3722e+05,7.3722e+05,18.258,2.7433
7.3722e+05,7.3722e+05,18.943,3.0439
7.3722e+05,7.3722e+05,23.601,3.6962
7.3722e+05,7.3722e+05,21.26,4.3068
7.3722e+05,7.3722e+05,22.897,5.0288
7.3722e+05,7.3722e+05,25.661,5.742
7.3722e+05,7.3722e+05,20.369,6.265
7.3722e+05,7.3722e+05,9.4788,8.2472
7.3722e+05,7.3722e+05,4.5599,5.1582
7.3722e+05,7.3722e+05,3.5978,5.1269
7.3722e+05,7.3722e+05,1.7336,5.7541
7.3722e+05,7.3722e+05,1.8523,6.3285
7.3722e+05,7.3722e+05,4.3333,7.0632
7.3722e+05,7.3722e+05,17.795,7.9604
7.3722e+05,7.3722e+05,0.96376,7.0307
7.3722e+05,7.3722e+05,-1.5075,4.8114
7.3722e+05,7.3722e+05,-1.9264,4.1128
7.3722e+05,7.3722e+05,3.6894,4.1577
7.3722e+05,7.3722e+05,9.0705,4.9922
7.3722e+05,7.3722e+05,5.0342,5.1054
7.3722e+05,7.3722e+05,36.304,6.4752
7.3722e+05,7.3722e+05,27.234,7.147
7.3722e+05,7.3722e+05,-5.2843,4.8646
7.3722e+05,7.3722e+05,5.3932,2.786
7.3722e+05,7.3722e+05,2.7625,2.8658
7.3722e+05,7.3722e+05,3.9146,3.3143
7.3722e+05,7.3722e+05,5.2614,3.8273
7.3722e+05,7.3722e+05,3.129,4.6382
7.3722e+05,7.3722e+05,0.30859,6.1954
7.3722e+05,7.3722e+05,57.955,8.7619
7.3722e+05,7.3722e+05,-16.412,8.6119
7.3722e+05,7.3722e+05,-0.17873,9.8155
7.3722e+05,7.3722e+05,0.55817,0.60757
7.3722e+05,7.3722e+05,0.75496,0.63217
7.3722e+05,7.3722e+05,1.2679,0.72815
7.3722e+05,7.3722e+05,0.72459,0.76952
7.3722e+05,7.3722e+05,0.36398,1.2128
7.3722e+05,7.3722e+05,0.30191,1.3015
7.3722e+05,7.3722e+05,1.9074,1.2075
7.3722e+05,7.3722e+05,0.95196,1.5431
7.3722e+05,7.3722e+05,0.046882,1.7547
7.3722e+05,7.3722e+05,0.6862,1.7147
7.3722e+05,7.3722e+05,0.92369,1.6182
7.3722e+05,7.3722e+05,2.4777,1.3281
7.3722e+05,7.3722e+05,0.53574,1.042
7.3722e+05,7.3722e+05,0.10895,0.89641
7.3722e+05,7.3722e+05,-0.035437,0.80222
7.3722e+05,7.3722e+05,-0.53045,0.86055
7.3722e+05,7.3722e+05,0.18643,0.7073
7.3722e+05,7.3722e+05,0.00066032,0.55134
7.3722e+05,7.3722e+05,-0.037418,0.43483
7.3722e+05,7.3722e+05,15.208,5.6147
7.3722e+05,7.3722e+05,10.619,5.6377
7.3722e+05,7.3722e+05,5.3089,6.2787
7.3722e+05,7.3722e+05,3.0242,7.1302
7.3722e+05,7.3722e+05,5.8363,8.1435
7.3722e+05,7.3722e+05,1.6803,9.1736
7.3722e+05,7.3722e+05,8.3156,3.611
7.3722e+05,7.3722e+05,9.0157,3.1476
7.3722e+05,7.3722e+05,11.617,2.9781
7.3722e+05,7.3722e+05,11.216,2.9523
7.3722e+05,7.3722e+05,9.3124,2.8862
7.3722e+05,7.3722e+05,11.944,3.1412
7.3722e+05,7.3722e+05,6.7984,3.2886
7.3722e+05,7.3722e+05,10.354,3.6858
7.3722e+05,7.3722e+05,7.0594,4.1527
7.3722e+05,7.3722e+05,13.533,4.628
7.3722e+05,7.3722e+05,20.39,5.1316
7.3722e+05,7.3722e+05,16.365,5.8611
7.3722e+05,7.3722e+05,-0.57976,6.729
7.3722e+05,7.3722e+05,-3.311,7.3772
7.3722e+05,7.3722e+05,3.2173,7.6509
7.3722e+05,7.3722e+05,37.868,9.6473
